word,count,pos,neg
findet,319,241,37
theme,8207,4865,1547
tuff,139,31,87
chipolt,380,224,82
ogl,119,65,32
detour,526,408,45
pate,1936,1423,214
dishi,320,194,66
hed,2230,953,892
prolong,136,61,56
steer,2566,1394,799
tarnish,135,36,72
dose,1169,683,275
schwartz,863,630,84
bezahlen,238,77,101
livingsoci,167,86,56
moco,1157,845,102
mssen,264,107,90
skee,104,73,10
uerst,171,120,27
causal,358,271,30
gern,1789,1363,221
smelt,609,292,229
throughli,323,238,60
packet,1742,622,773
deanna,101,81,10
modern,16386,12176,1426
henderson,3811,2837,561
adorn,1137,834,119
schn,1391,943,164
measli,624,159,345
believ,35795,20964,9713
mitig,123,58,32
ceux,236,180,10
hostil,388,58,279
bum,2938,1359,927
sight,3581,1783,1241
youit,162,109,32
unprofession,3520,198,2960
tartar,9104,6443,1110
crisp,18493,13426,2138
whey,134,91,28
katsuya,163,126,18
hade,129,90,23
lokalitt,104,51,32
weav,151,84,34
boneless,3435,1923,846
tipsi,868,576,129
parker,186,142,27
influenc,1831,1283,241
miseri,169,40,115
exot,2564,1869,293
vesuvio,116,71,18
gnral,134,87,12
term,9347,5077,1935
deafen,217,75,86
rink,168,99,40
gewnscht,113,70,21
suppl,173,137,14
tartin,352,290,26
slidin,139,89,24
hungri,35647,18782,10107
slut,271,188,35
centr,2301,1309,406
mustv,825,351,323
brainer,414,288,65
flannel,168,126,19
salvat,103,63,31
forgiv,1902,838,711
bearabl,406,192,127
gegangen,194,56,97
depart,3171,1323,1265
forearm,111,64,26
shelv,820,526,163
barrel,2254,1178,668
allth,778,356,258
experiment,304,214,27
scrawni,107,30,51
jot,109,55,35
marilyn,231,167,34
thoughit,146,83,27
tel,140,80,27
shiso,315,248,19
sah,248,94,102
proof,852,432,332
gleich,797,428,222
laotian,106,79,7
pride,3924,2759,819
tostada,2906,1978,501
shadow,503,262,162
froyo,269,165,33
sydney,130,98,12
myriad,472,326,72
enoughth,247,135,53
quasi,182,96,41
riot,164,119,25
bia,600,384,101
bonni,320,225,31
written,4705,2549,1531
wheel,1638,1071,316
bradley,167,119,28
spectacular,12022,7114,1700
divers,4535,3476,350
zur,1299,756,289
eden,247,186,31
sonn,110,79,17
lyric,326,198,46
nd,8674,4593,2681
ajisen,192,90,50
hadw,180,136,28
loveh,226,101,33
nightclub,1714,878,437
spark,552,357,107
gerrard,289,184,52
eventu,6213,2023,2892
amazingth,940,816,39
tilt,581,263,200
epitom,628,441,117
blend,9379,7050,1084
destin,3417,2206,466
nne,246,176,39
rodizio,293,169,79
untoast,137,27,86
spicyi,126,82,20
sleev,538,276,150
wahlburg,180,62,73
kinka,120,94,11
hakkasan,807,368,278
bayview,222,106,53
daiquiri,402,270,53
provid,23663,14909,5107
prefab,113,41,46
flaw,1098,578,244
disabl,423,120,261
compass,266,146,96
bird,3183,2029,582
ambianceth,121,83,17
allbut,102,52,24
gi,246,154,57
portugues,1970,1367,262
libretto,629,396,121
thali,828,560,121
offer,98775,56947,24501
jacqu,123,92,15
nonspici,285,198,40
obstacl,126,70,31
dat,286,186,49
crema,1022,804,98
nada,306,79,174
teppanyaki,1837,1144,309
cancun,109,63,28
erin,400,290,69
travel,11787,8200,2114
messi,5456,3257,1052
bada,128,75,33
evidenc,212,111,52
scrumptiou,3266,2945,89
perfectth,396,350,12
turnoff,436,121,177
lowest,617,200,337
waiti,340,226,69
sensibl,299,191,51
yumm,718,639,17
onli,12288,7158,2941
sourdough,3074,2200,399
hershey,197,85,68
effin,188,109,59
shabu,1854,1271,234
skylin,491,363,50
kostet,182,104,50
gaeng,160,132,9
becaus,4482,2433,1273
cocoa,859,625,103
andiamo,101,81,16
backa,130,70,35
trait,227,150,47
cost,28306,12409,9963
omelet,11914,7719,2214
hushpuppi,531,372,78
sept,332,176,121
fluster,586,148,283
beverag,10605,6451,2357
bruxi,114,92,4
creamsicl,203,156,12
vanessa,293,225,41
adjoin,356,205,83
decenti,166,59,51
chipsi,110,62,28
spiciest,410,289,58
teensi,158,104,30
tasti,122559,89272,10646
vinyl,503,314,92
terriblei,110,8,83
hat,8210,4718,2018
herefor,119,74,20
piec,62751,29522,21067
anticucho,143,111,22
react,326,106,173
granit,280,182,49
finger,10409,5703,2882
horseback,174,125,16
montana,371,187,111
chaud,406,276,42
until,607,317,187
clad,344,167,93
sheridan,107,84,16
ownerchef,438,357,53
cabbagetown,105,83,6
gay,821,445,206
presenc,1713,727,720
yeah,13673,7509,3879
orchard,351,241,49
newish,168,102,27
angebot,376,261,62
bathtub,319,164,81
dillon,228,118,61
merri,519,352,87
itto,131,75,30
fragil,109,61,28
papaya,2447,1741,308
giordano,162,98,37
ajillo,146,104,19
nanay,111,63,26
rins,391,117,212
weiter,902,506,249
cholula,240,132,62
chiffon,102,77,6
blind,1481,761,453
arancini,942,684,104
impressedi,148,79,37
preoccupi,351,109,167
outthey,156,83,39
thunk,101,79,7
allaround,365,304,30
rasher,101,76,9
romado,144,114,17
chayo,119,69,30
vapiano,196,88,69
replica,231,141,41
goto,10133,8297,733
replic,681,474,92
jedoch,1093,506,316
fraction,645,270,265
bari,420,232,100
drank,3849,2194,974
diesmal,115,56,32
facil,2410,1362,586
bump,3740,1950,841
wisconsin,2139,1584,249
overseason,395,129,172
jj,850,592,153
unbedingt,426,300,46
lai,351,227,68
li,353,224,55
unkept,128,10,93
flintston,121,92,12
misti,328,264,26
subpar,5476,868,3424
homey,3090,2436,175
mecca,507,373,70
from,16177,11204,2440
feminin,103,69,15
moreit,115,74,28
nutella,5114,3933,443
propr,191,120,30
blondi,286,142,82
wasw,133,77,37
envelop,390,272,60
mismatch,523,305,115
book,17872,11183,3761
my,35076,22253,7173
chole,121,88,15
qualiti,118817,69294,30762
grandmoth,1786,1267,327
hudson,471,336,82
kuchen,369,246,58
variet,191,147,17
matcha,2343,1539,263
macdonald,137,39,77
deposit,418,148,217
ruhe,128,83,24
moreso,222,130,32
catfish,4532,3186,729
lump,1703,903,514
length,1312,674,382
plantbas,113,88,10
diagon,124,69,30
itll,3879,2097,930
garish,133,69,37
enthus,216,88,75
ru,215,140,48
fn,204,103,80
said,148467,53094,70604
zteja,196,123,36
factor,5315,2592,1193
morew,165,116,30
velvet,5193,3887,553
frisch,2112,1598,244
infest,302,65,202
tomaten,169,86,47
bld,169,76,67
most,5489,3429,980
wellpres,151,115,13
electr,1160,663,249
welldress,110,64,19
bfg,195,171,9
coffe,86215,57387,15590
solicit,225,105,90
chlorin,145,30,79
eveningw,125,76,33
uptight,272,177,54
outstandingi,113,92,7
durchau,406,245,69
rosewood,123,90,16
beckett,343,260,45
sugarcan,126,99,8
declar,734,509,144
phil,551,408,77
teryaki,209,126,49
wayyyyy,223,72,105
jammi,145,114,14
rye,3211,2162,497
napoletana,199,155,19
grocer,260,134,79
went,212149,112919,64756
bailey,564,413,73
lovingli,331,287,17
darren,176,152,9
powderi,255,80,119
soi,1294,929,170
mayonnais,1832,910,584
chada,155,119,14
sauberkeit,154,87,34
mealso,144,75,43
descend,318,212,61
uw,189,131,28
unpack,171,89,58
pane,341,250,45
flatscreen,285,180,46
gg,119,74,23
mutter,481,200,206
biscotti,582,420,61
ego,272,110,115
omakas,1701,1349,180
seller,450,263,97
fragment,118,33,66
cert,171,78,57
hem,129,70,31
crate,167,102,37
oj,1921,1202,396
fitchburg,152,102,25
sudden,939,371,391
tammi,411,299,78
ehhhh,179,39,74
daili,12579,9705,1162
fresno,102,76,14
such,2514,1402,594
lambianc,621,440,33
balk,156,88,44
hippi,1017,664,194
bhindi,114,83,17
noir,1494,1079,181
eati,326,188,69
revenu,321,69,175
statu,2268,1131,728
beilagen,229,130,46
kung,3337,2083,752
booz,2867,1752,513
swim,2764,1179,1094
picazzo,188,111,40
venetianpalazzo,103,64,14
signag,1613,937,339
lalibela,178,139,25
christin,260,201,41
lack,43459,12332,18431
sham,106,19,78
drool,2225,1935,108
dehydr,540,222,216
sanitari,584,154,341
lowqual,110,25,66
here,167646,104529,37902
juri,182,72,38
masquerad,134,52,57
subtract,380,209,94
bruis,148,47,79
junction,517,327,95
fifti,666,323,222
saltado,422,330,42
cave,1964,1327,347
mention,40295,22433,11667
niec,1406,792,365
center,13462,8630,2484
freed,376,277,71
edm,298,160,68
schwbischen,210,158,22
orderedi,160,79,52
ur,1829,964,619
australia,305,217,46
surreal,198,136,33
bordelais,212,158,16
understaf,2931,759,1459
giggl,789,389,283
spew,143,47,64
finedin,275,161,53
vocabulari,126,77,31
suey,269,146,75
fondli,213,135,39
eureka,129,101,12
stark,594,271,164
undeni,313,214,52
fear,2550,1489,666
hasnt,233,115,88
dibella,120,77,27
bravo,1584,1290,147
autr,826,515,124
hazi,118,80,15
ram,308,192,51
rival,1726,1426,137
gunn,118,94,2
quon,631,371,119
carmal,107,82,14
pita,18190,12472,2912
verschieden,357,259,39
aa,196,123,39
veg,4583,2912,877
counteract,127,68,28
midweek,577,365,86
burden,388,89,235
mocha,2773,1952,395
dearth,142,65,39
tell,67496,32366,26247
upstream,103,66,17
blare,984,350,423
come,371451,226473,85633
poki,355,266,40
gratin,1917,1383,259
blatant,268,32,196
obes,310,138,114
turf,2418,1678,393
aficionado,736,539,85
fil,495,314,119
banker,134,79,29
kfc,2017,801,874
timesth,323,180,78
psych,270,134,81
atmosphr,916,685,112
karag,298,202,37
wahrscheinlich,184,71,61
orchid,509,350,73
terroni,610,331,155
spici,102195,72679,12360
aussen,105,69,11
dish,227805,143256,42071
bouquet,145,112,19
distrito,109,79,20
sofa,980,674,114
cancer,365,192,118
oscar,1178,847,208
biancoverd,119,99,6
mcalist,131,58,24
tijuana,381,276,63
sunchok,136,106,13
macaroni,5512,3355,1140
ricenoodl,114,64,21
bistec,236,189,20
tastyfor,120,91,5
diner,24527,14876,4722
dreari,267,140,76
pepperi,1234,850,156
maui,752,572,75
surgeri,398,199,146
unsweeten,603,351,136
durant,544,382,81
pratiqu,109,59,15
mista,130,94,17
waaaay,603,238,225
remov,7322,2405,3530
hotw,101,62,27
banchan,1669,1102,219
buddi,6013,3688,1347
styrofoam,1798,771,685
musiqu,359,249,33
hp,182,108,30
freebi,559,326,145
therein,116,48,38
sprig,399,205,122
nix,353,157,107
make,275783,172372,63294
eatdrink,143,92,21
ultra,1152,785,170
church,3417,2191,615
staci,366,267,69
scan,800,412,258
emuls,168,130,14
tacki,1875,722,764
mexico,4005,2923,636
soho,843,673,80
vermouth,257,144,66
anstatt,101,30,51
cuisin,19215,13540,2653
yummer,154,142,0
mercatto,128,70,24
shortcak,892,637,117
yuengl,265,163,37
bewar,4524,2121,1654
mediumrar,1266,720,284
tiniest,446,139,223
creameri,187,150,14
karma,317,159,115
tgi,603,192,257
exquisit,2591,2318,99
fettuccin,1962,1131,475
teaspoon,479,62,333
ever,156222,100342,42801
tge,130,77,39
sens,11640,5911,3622
pastri,16192,11978,1843
spray,842,286,429
nightmi,110,62,31
primavera,373,239,80
shula,101,41,34
malaysia,307,195,44
oyster,24378,17045,3562
housekeep,457,148,232
initi,7888,3914,2370
schreiner,132,112,7
lobsicl,110,62,15
belegt,232,134,47
clearli,15645,5316,7901
dublin,264,166,41
waren,6303,3236,1778
exemplifi,163,120,25
injur,120,32,70
math,796,258,389
facelift,262,129,63
transact,1028,238,610
noodl,75266,44327,15025
cinnamoni,174,135,9
bento,5157,3338,802
shrine,101,69,18
global,310,202,52
hu,269,155,58
slave,189,109,56
fuku,335,259,37
drinkth,303,171,57
nuoc,164,120,20
playground,432,296,65
pbj,771,603,77
homerun,149,120,9
anglais,236,175,22
network,2205,1377,511
lame,2757,874,1353
wowd,206,80,29
dweller,110,72,11
limitword,145,0,76
pinki,528,298,133
saunter,211,103,68
foul,769,190,472
shoo,312,120,122
massaman,525,400,56
deko,111,70,23
therefor,3447,1577,1095
guess,44213,16498,16811
chap,276,153,68
server,192210,95605,63902
unorgan,943,157,602
bouillon,238,149,55
reject,424,120,235
welldeserv,144,119,8
brain,1844,1132,443
snowi,404,309,35
utterli,1398,599,640
outdoor,17843,13098,1721
romano,570,376,107
filet,20362,14423,3122
rider,207,135,36
shogun,297,218,39
corey,151,119,21
befit,127,71,25
kierland,397,276,67
motto,401,236,98
kimono,114,86,4
cheapi,247,137,57
p,4962,3236,817
clarif,184,68,80
halloween,877,554,191
einen,5775,3388,1306
distant,467,227,122
trueli,221,157,41
tree,3734,2716,485
ratchet,113,46,47
umbrella,1141,754,181
lamb,30214,21419,4082
interview,429,246,118
fritto,218,146,35
gallon,742,447,196
inandout,189,108,39
chevr,221,175,15
mein,8799,4795,2367
underneath,2178,1145,630
brooklyn,1717,1231,268
ramsey,1509,748,533
edgi,284,179,55
onenot,125,40,39
ginseng,285,176,39
condens,1400,922,216
contest,828,525,187
reloc,852,569,185
fill,70325,46526,11211
magnific,1287,1132,62
bu,4301,1908,1684
barloung,369,267,40
bathurst,412,257,78
bigger,12757,8063,2167
sauci,2294,1486,319
shaken,407,264,74
gekommen,170,71,59
ben,1318,898,243
onc,11866,6476,3110
whale,179,123,24
serviceveri,105,71,16
admit,10634,6249,2313
silki,1083,882,64
assist,3755,1949,1285
cozumel,126,79,23
overweight,181,71,81
tooni,117,48,43
protest,311,130,116
tsunami,115,71,19
ledg,202,85,78
halibut,4284,2885,693
shiloh,109,72,17
grace,3357,1182,1549
ail,126,76,27
bhel,133,81,28
allgemeinwir,143,91,23
buger,164,104,29
latenight,968,616,130
etcth,421,254,71
tribut,226,168,26
god,9521,5715,2722
peer,560,325,131
eight,2672,1512,762
corral,665,203,305
garbanzo,369,253,65
foodgreat,283,263,6
termin,1646,763,491
malay,201,121,27
valet,5148,3302,995
freddi,623,440,98
tzaziki,293,207,47
prik,305,235,30
indisch,246,163,47
yoli,175,126,31
hoof,464,365,31
cortado,170,134,13
hush,2336,1571,381
toothsom,195,146,15
ranger,128,75,37
groan,184,114,44
healthiest,560,443,29
suv,110,59,26
lomein,269,149,78
waitlist,165,93,43
rosewat,171,148,9
sacrific,454,301,82
competitor,1560,871,339
sizzl,2901,1910,496
sympathiqu,515,406,22
juxtaposit,109,79,10
kai,732,557,88
glop,144,28,92
aussi,1868,1391,150
magret,107,83,9
domest,1418,843,250
underdon,626,221,273
bier,1263,771,234
intermitt,111,48,36
vday,173,107,36
jule,192,145,19
autumn,431,335,44
consum,4805,2663,1308
irrelev,200,92,76
outing,1575,1060,250
mj,175,130,13
common,5559,2853,1660
monfri,214,158,18
idaho,186,134,27
fluid,268,93,133
integr,764,400,232
male,3534,1299,1626
reichlich,253,171,31
genghi,253,120,87
rubber,1389,242,974
tellement,323,222,48
saltin,155,52,68
spoken,1068,432,489
sail,211,130,42
niagara,238,149,51
mayor,224,163,36
sein,2277,1187,623
sall,321,195,45
mid,2792,1495,774
good,1005023,637398,160059
gristli,271,60,150
chako,209,101,33
calibr,248,143,58
eigen,178,114,34
richtig,1096,734,201
round,15958,9314,3569
hexx,169,132,25
froth,220,140,41
least,66546,31171,23072
madelein,304,170,35
gal,3190,1913,727
woot,315,247,15
wout,200,119,47
aromat,1055,825,80
pine,1505,1105,172
criteria,418,238,98
outpost,247,170,24
pauli,113,76,23
wouldv,8668,3736,2742
cheyenn,187,117,51
sacr,129,74,28
gina,353,271,63
littl,263400,169980,38114
hoti,190,111,41
friendlier,1168,593,312
hahai,140,107,8
booklet,170,93,47
stomachach,163,31,105
overrun,232,133,49
outsidei,129,82,20
gold,4542,3156,712
z,861,560,161
richard,595,400,132
commonli,388,235,67
magazin,1458,940,283
lorenzo,160,113,31
badass,301,251,20
champion,502,376,57
endth,101,59,17
comfi,4761,3605,346
pint,5493,3316,1019
piquillo,220,160,18
gulp,433,216,118
chowder,5794,3780,1068
refreshingth,102,71,8
awayth,355,198,75
speisen,1412,919,252
classifi,483,245,126
eww,301,90,166
nickel,920,293,436
crew,3642,2384,840
leisur,1147,789,152
liquidi,230,106,66
bestellungen,114,46,39
muchi,338,168,99
agua,782,614,87
forb,177,107,28
slipperi,483,212,157
parkpltz,160,116,22
ahol,321,96,181
slather,1535,807,420
flicker,127,58,34
lumberjack,231,145,30
julian,562,460,55
againi,844,369,328
hustl,1715,1114,303
sin,3379,2528,432
muffin,8839,6051,1441
cautiou,425,249,106
tatin,152,104,18
jukebox,946,691,110
glser,144,61,55
inclus,470,310,80
wentth,115,66,13
managerown,464,168,232
comparison,4860,2756,944
chess,415,302,64
review,145892,76440,45002
sp,1276,939,164
damen,117,60,26
ankl,167,56,77
anyhow,1480,716,415
meadow,182,117,28
aspir,330,186,83
shot,19278,10045,5077
drone,115,51,44
whoo,105,83,7
passend,167,129,17
jtown,110,57,23
manti,238,198,8
finess,302,150,78
unclear,337,88,173
ebenfal,512,324,96
ptisseri,160,133,5
document,195,77,86
donni,205,165,26
litchfield,212,136,49
raj,152,122,9
gab,1461,834,338
unavail,512,159,267
itin,143,80,42
wienerschnitzel,121,58,34
kathi,366,252,73
crusti,2466,1546,517
bnh,120,93,12
hockey,2009,998,583
pud,13535,10252,1279
taouk,149,104,23
hideaway,366,270,42
opentablecom,106,75,15
omni,135,93,25
imprint,102,44,41
eindruck,537,233,156
fred,330,251,47
emot,614,309,203
newspap,1028,640,203
yummmmm,245,226,4
lucki,11521,8170,1875
abita,157,124,9
consider,2990,1567,791
sheer,1124,718,217
customiz,484,396,25
kenni,373,284,38
wikipedia,130,82,24
goodso,297,162,61
outa,178,103,47
beerth,232,153,29
ham,12817,8270,2220
semi,1503,797,408
tri,473847,310485,86270
lupo,114,73,28
vatican,130,105,8
cuss,340,43,258
avacado,941,629,175
osmow,172,76,60
arawan,114,101,3
bliss,1210,1017,90
burro,1968,1296,385
anythingth,177,84,48
nonetheless,4165,2801,413
soupi,1349,574,452
squirrel,765,508,117
greatthi,145,117,13
money,49930,15974,27040
cowgirl,169,117,24
gimm,298,171,68
seduct,138,113,13
tastewis,285,104,73
driest,173,13,135
flipflop,101,56,25
coral,143,72,54
altho,152,96,29
dancer,1552,967,324
unlik,9311,6724,1222
lol,17863,12292,2644
homestead,253,166,47
except,41045,24335,9270
lunchearli,184,107,31
rsvp,205,135,41
foodther,150,81,41
pop,17967,11837,2841
piazza,228,158,31
ken,636,436,124
amateurish,135,29,76
frittata,847,594,109
allin,101,63,14
app,18920,11586,3899
octob,1278,798,333
conch,192,137,19
okit,101,41,25
agon,134,76,36
adrian,250,199,34
ghost,1295,734,332
foh,118,57,43
novemb,1215,758,306
mainland,307,218,56
leak,930,311,440
burgatori,655,423,119
ricei,214,119,49
forum,1021,726,137
incent,381,190,123
milano,248,167,50
snafu,215,134,32
eveningi,155,89,38
kani,123,98,11
warehous,790,445,184
yellowish,121,40,55
boba,6778,4718,1006
nata,173,144,18
trevi,167,113,34
robbin,154,86,45
bent,473,253,131
goit,122,89,15
brad,441,338,74
founder,246,177,38
overi,106,58,28
quickli,40739,25282,8172
crableg,119,61,37
excellenti,372,308,16
franki,427,291,79
tzatziki,2468,1699,339
kiddi,379,216,77
retain,828,530,175
meso,208,107,63
julio,331,207,77
armchair,120,83,8
leather,1977,1038,585
fiend,429,292,56
impolit,238,35,164
someburro,135,76,28
liber,595,355,120
valuabl,425,209,160
focaccia,1573,1095,213
tastiest,1484,1232,107
jun,564,426,64
fir,239,142,68
just,8108,4578,2064
farewel,278,158,79
midwestern,545,361,79
passport,334,177,97
marcu,222,177,25
amic,188,134,27
secondi,130,82,16
